id,question,choices,answerKey,clean,corrupted,correct_idx,incorrect_idx,paraphrase1,paraphrase2,paraphrase3,paraphrase4,paraphrase5,paraphrase6,paraphrase7,paraphrase8,paraphrase9
Mercury_SC_401611,Many scientists are convinced that an increase of certain gases in the atmosphere is affecting global temperatures. What makes this hypothesis difficult to prove?,"{'text': array(['Trees absorb these gases.', 'Global temperatures are rising.',
       'Many variables affect global temperatures.',
       'Many human activities produce these gases.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Many scientists are convinced that an increase of certain gases in the atmosphere is affecting global temperatures. What makes this hypothesis difficult to prove?
(A) Trees absorb these gases.
(B) Global temperatures are rising.
(C) Many variables affect global temperatures.
(D) Many human activities produce these gases.
Answer: (","Which is the most possible answer?
(A) Trees absorb these gases.
(B) Global temperatures are rising.
(C) Many variables affect global temperatures.
(D) Many human activities produce these gases.
Answer: (",34,"[32, 33, 35]","What complicates the proof of the hypothesis that certain atmospheric gases are influencing global temperatures?
(A) Trees absorb these gases.
(B) Global temperatures are rising.
(C) Many variables affect global temperatures.
(D) Many human activities produce these gases.
Answer: (","Why is it challenging to demonstrate that an increase in specific gases is impacting global temperatures?
(A) Trees absorb these gases.
(B) Global temperatures are rising.
(C) Many variables affect global temperatures.
(D) Many human activities produce these gases.
Answer: (","What factors make it hard to verify the theory that certain gases in the atmosphere are altering global temperatures?
(A) Trees absorb these gases.
(B) Global temperatures are rising.
(C) Many variables affect global temperatures.
(D) Many human activities produce these gases.
Answer: (","Why is it difficult to substantiate the claim that rising levels of certain gases affect global temperatures?
(A) Trees absorb these gases.
(B) Global temperatures are rising.
(C) Many variables affect global temperatures.
(D) Many human activities produce these gases.
Answer: (","What makes it challenging to confirm the hypothesis that an increase in certain atmospheric gases is affecting global temperatures?
(A) Trees absorb these gases.
(B) Global temperatures are rising.
(C) Many variables affect global temperatures.
(D) Many human activities produce these gases.
Answer: (","Why is proving the hypothesis that certain gases are affecting global temperatures problematic?
(A) Trees absorb these gases.
(B) Global temperatures are rising.
(C) Many variables affect global temperatures.
(D) Many human activities produce these gases.
Answer: (","What makes it tough to establish that an increase in specific gases is influencing global temperatures?
(A) Trees absorb these gases.
(B) Global temperatures are rising.
(C) Many variables affect global temperatures.
(D) Many human activities produce these gases.
Answer: (","Why is it hard to validate the hypothesis that certain gases in the atmosphere are impacting global temperatures?
(A) Trees absorb these gases.
(B) Global temperatures are rising.
(C) Many variables affect global temperatures.
(D) Many human activities produce these gases.
Answer: (","What makes it difficult to prove that an increase in certain gases is affecting global temperatures?
(A) Trees absorb these gases.
(B) Global temperatures are rising.
(C) Many variables affect global temperatures.
(D) Many human activities produce these gases.
Answer: ("
NCEOGA_2013_8_53,How can the rate of an infectious disease be drastically reduced?,"{'text': array(['by taking medication daily',
       'by preventing transmission between people',
       'by wearing clean clothing daily',
       'by performing dental hygiene three times each day'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"How can the rate of an infectious disease be drastically reduced?
(A) by taking medication daily
(B) by preventing transmission between people
(C) by wearing clean clothing daily
(D) by performing dental hygiene three times each day
Answer: (","Which is the most possible answer?
(A) by taking medication daily
(B) by preventing transmission between people
(C) by wearing clean clothing daily
(D) by performing dental hygiene three times each day
Answer: (",33,"[32, 34, 35]","What are effective methods to significantly lower the spread of an infectious disease?
(A) by taking medication daily
(B) by preventing transmission between people
(C) by wearing clean clothing daily
(D) by performing dental hygiene three times each day
Answer: (","In what ways can the incidence of an infectious disease be greatly decreased?
(A) by taking medication daily
(B) by preventing transmission between people
(C) by wearing clean clothing daily
(D) by performing dental hygiene three times each day
Answer: (","How might the prevalence of an infectious disease be substantially diminished?
(A) by taking medication daily
(B) by preventing transmission between people
(C) by wearing clean clothing daily
(D) by performing dental hygiene three times each day
Answer: (","What strategies can be employed to sharply cut down the rate of an infectious disease?
(A) by taking medication daily
(B) by preventing transmission between people
(C) by wearing clean clothing daily
(D) by performing dental hygiene three times each day
Answer: (","How can the occurrence of an infectious disease be significantly curtailed?
(A) by taking medication daily
(B) by preventing transmission between people
(C) by wearing clean clothing daily
(D) by performing dental hygiene three times each day
Answer: (","What approaches can drastically bring down the rate of an infectious disease?
(A) by taking medication daily
(B) by preventing transmission between people
(C) by wearing clean clothing daily
(D) by performing dental hygiene three times each day
Answer: (","How is it possible to markedly reduce the rate of an infectious disease?
(A) by taking medication daily
(B) by preventing transmission between people
(C) by wearing clean clothing daily
(D) by performing dental hygiene three times each day
Answer: (","What actions can be taken to effectively lessen the rate of an infectious disease?
(A) by taking medication daily
(B) by preventing transmission between people
(C) by wearing clean clothing daily
(D) by performing dental hygiene three times each day
Answer: (","In what manner can the rate of an infectious disease be considerably reduced?
(A) by taking medication daily
(B) by preventing transmission between people
(C) by wearing clean clothing daily
(D) by performing dental hygiene three times each day
Answer: ("
Mercury_7077490,Which is needed to determine the amount of gravitational force between two objects?,"{'text': array(['weight and time', 'distance and mass', 'volume and mass',
       'area and weight'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Which is needed to determine the amount of gravitational force between two objects?
(A) weight and time
(B) distance and mass
(C) volume and mass
(D) area and weight
Answer: (","Which is the most possible answer?
(A) weight and time
(B) distance and mass
(C) volume and mass
(D) area and weight
Answer: (",33,"[32, 34, 35]","What is required to calculate the gravitational force between two objects?
(A) weight and time
(B) distance and mass
(C) volume and mass
(D) area and weight
Answer: (","What factors are necessary to find the gravitational force between two objects?
(A) weight and time
(B) distance and mass
(C) volume and mass
(D) area and weight
Answer: (","To determine the gravitational force between two objects, what is needed?
(A) weight and time
(B) distance and mass
(C) volume and mass
(D) area and weight
Answer: (","Which elements are essential to measure the gravitational force between two objects?
(A) weight and time
(B) distance and mass
(C) volume and mass
(D) area and weight
Answer: (","What do you need to establish the gravitational force between two objects?
(A) weight and time
(B) distance and mass
(C) volume and mass
(D) area and weight
Answer: (","Which parameters are required to assess the gravitational force between two objects?
(A) weight and time
(B) distance and mass
(C) volume and mass
(D) area and weight
Answer: (","What is necessary to evaluate the gravitational force between two objects?
(A) weight and time
(B) distance and mass
(C) volume and mass
(D) area and weight
Answer: (","What must be known to compute the gravitational force between two objects?
(A) weight and time
(B) distance and mass
(C) volume and mass
(D) area and weight
Answer: (","Which variables are needed to determine the gravitational force between two objects?
(A) weight and time
(B) distance and mass
(C) volume and mass
(D) area and weight
Answer: ("
AKDE&ED_2008_8_38,"Which tool, when properly used, would best help a student classify a basket of apples into groups based on mass?","{'text': array(['balance', 'thermometer', 'meter stick', 'graduated cylinder'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Which tool, when properly used, would best help a student classify a basket of apples into groups based on mass?
(A) balance
(B) thermometer
(C) meter stick
(D) graduated cylinder
Answer: (","Which is the most possible answer?
(A) balance
(B) thermometer
(C) meter stick
(D) graduated cylinder
Answer: (",32,"[33, 34, 35]","What tool, when used correctly, would most effectively assist a student in sorting a basket of apples by mass?
(A) balance
(B) thermometer
(C) meter stick
(D) graduated cylinder
Answer: (","Which instrument, when utilized properly, would be most helpful for a student to categorize apples in a basket according to their mass?
(A) balance
(B) thermometer
(C) meter stick
(D) graduated cylinder
Answer: (","Which device, when applied appropriately, would best aid a student in dividing a basket of apples into groups by mass?
(A) balance
(B) thermometer
(C) meter stick
(D) graduated cylinder
Answer: (","What instrument, when employed correctly, would be most beneficial for a student to organize apples in a basket based on their mass?
(A) balance
(B) thermometer
(C) meter stick
(D) graduated cylinder
Answer: (","Which tool, when used accurately, would be most useful for a student to separate a basket of apples into categories by mass?
(A) balance
(B) thermometer
(C) meter stick
(D) graduated cylinder
Answer: (","What device, when used properly, would best support a student in classifying a basket of apples by their mass?
(A) balance
(B) thermometer
(C) meter stick
(D) graduated cylinder
Answer: (","Which tool, when applied correctly, would most effectively help a student in grouping a basket of apples according to mass?
(A) balance
(B) thermometer
(C) meter stick
(D) graduated cylinder
Answer: (","What instrument, when used appropriately, would be most advantageous for a student to sort apples in a basket by mass?
(A) balance
(B) thermometer
(C) meter stick
(D) graduated cylinder
Answer: (","Which device, when utilized accurately, would best assist a student in arranging a basket of apples into groups based on their mass?
(A) balance
(B) thermometer
(C) meter stick
(D) graduated cylinder
Answer: ("
VASoL_2008_3_38,Ice cubes are an example of which form of water?,"{'text': array(['Gas', 'Liquid', 'Solid', 'Natural'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Ice cubes are an example of which form of water?
(A) Gas
(B) Liquid
(C) Solid
(D) Natural
Answer: (","Which is the most possible answer?
(A) Gas
(B) Liquid
(C) Solid
(D) Natural
Answer: (",34,"[32, 33, 35]","Ice cubes represent which state of water?
(A) Gas
(B) Liquid
(C) Solid
(D) Natural
Answer: (","Ice cubes are an instance of what water form?
(A) Gas
(B) Liquid
(C) Solid
(D) Natural
Answer: (","In what form is water when it is in the shape of ice cubes?
(A) Gas
(B) Liquid
(C) Solid
(D) Natural
Answer: (","Ice cubes illustrate which phase of water?
(A) Gas
(B) Liquid
(C) Solid
(D) Natural
Answer: (","Which state of water do ice cubes exemplify?
(A) Gas
(B) Liquid
(C) Solid
(D) Natural
Answer: (","Ice cubes are an example of water in what state?
(A) Gas
(B) Liquid
(C) Solid
(D) Natural
Answer: (","What form of water do ice cubes demonstrate?
(A) Gas
(B) Liquid
(C) Solid
(D) Natural
Answer: (","Ice cubes are indicative of which water state?
(A) Gas
(B) Liquid
(C) Solid
(D) Natural
Answer: (","Ice cubes show water in which form?
(A) Gas
(B) Liquid
(C) Solid
(D) Natural
Answer: ("
Mercury_7251720,Which explains how the epithelium offers protection to land-dwelling vertebrates?,"{'text': array(['Epithelium provides a rigid shell to prevent punctures.',
       'Epithelium has capillaries to resist iron deficiency.',
       'Epithelium insulates the vertebrate from hypothermia.',
       'Epithelium prevents dehydration in vertebrates.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"Which explains how the epithelium offers protection to land-dwelling vertebrates?
(A) Epithelium provides a rigid shell to prevent punctures.
(B) Epithelium has capillaries to resist iron deficiency.
(C) Epithelium insulates the vertebrate from hypothermia.
(D) Epithelium prevents dehydration in vertebrates.
Answer: (","Which is the most possible answer?
(A) Epithelium provides a rigid shell to prevent punctures.
(B) Epithelium has capillaries to resist iron deficiency.
(C) Epithelium insulates the vertebrate from hypothermia.
(D) Epithelium prevents dehydration in vertebrates.
Answer: (",35,"[32, 33, 34]","What describes the protective role of the epithelium in terrestrial vertebrates?
(A) Epithelium provides a rigid shell to prevent punctures.
(B) Epithelium has capillaries to resist iron deficiency.
(C) Epithelium insulates the vertebrate from hypothermia.
(D) Epithelium prevents dehydration in vertebrates.
Answer: (","How does the epithelium serve as a protective layer for land vertebrates?
(A) Epithelium provides a rigid shell to prevent punctures.
(B) Epithelium has capillaries to resist iron deficiency.
(C) Epithelium insulates the vertebrate from hypothermia.
(D) Epithelium prevents dehydration in vertebrates.
Answer: (","In what way does the epithelium offer protection to vertebrates living on land?
(A) Epithelium provides a rigid shell to prevent punctures.
(B) Epithelium has capillaries to resist iron deficiency.
(C) Epithelium insulates the vertebrate from hypothermia.
(D) Epithelium prevents dehydration in vertebrates.
Answer: (","What is the mechanism by which the epithelium protects land-dwelling vertebrates?
(A) Epithelium provides a rigid shell to prevent punctures.
(B) Epithelium has capillaries to resist iron deficiency.
(C) Epithelium insulates the vertebrate from hypothermia.
(D) Epithelium prevents dehydration in vertebrates.
Answer: (","How does the epithelium contribute to the protection of terrestrial vertebrates?
(A) Epithelium provides a rigid shell to prevent punctures.
(B) Epithelium has capillaries to resist iron deficiency.
(C) Epithelium insulates the vertebrate from hypothermia.
(D) Epithelium prevents dehydration in vertebrates.
Answer: (","Which function of the epithelium provides protection for vertebrates on land?
(A) Epithelium provides a rigid shell to prevent punctures.
(B) Epithelium has capillaries to resist iron deficiency.
(C) Epithelium insulates the vertebrate from hypothermia.
(D) Epithelium prevents dehydration in vertebrates.
Answer: (","What role does the epithelium play in safeguarding land-dwelling vertebrates?
(A) Epithelium provides a rigid shell to prevent punctures.
(B) Epithelium has capillaries to resist iron deficiency.
(C) Epithelium insulates the vertebrate from hypothermia.
(D) Epithelium prevents dehydration in vertebrates.
Answer: (","How does the epithelium help protect vertebrates that live on land?
(A) Epithelium provides a rigid shell to prevent punctures.
(B) Epithelium has capillaries to resist iron deficiency.
(C) Epithelium insulates the vertebrate from hypothermia.
(D) Epithelium prevents dehydration in vertebrates.
Answer: (","In what manner does the epithelium protect vertebrates inhabiting terrestrial environments?
(A) Epithelium provides a rigid shell to prevent punctures.
(B) Epithelium has capillaries to resist iron deficiency.
(C) Epithelium insulates the vertebrate from hypothermia.
(D) Epithelium prevents dehydration in vertebrates.
Answer: ("
Mercury_405461,Which is the most likely way a scientist collects data during an experiment?,"{'text': array(['calculator', 'graphs', 'observations', 'computer'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which is the most likely way a scientist collects data during an experiment?
(A) calculator
(B) graphs
(C) observations
(D) computer
Answer: (","Which is the most possible answer?
(A) calculator
(B) graphs
(C) observations
(D) computer
Answer: (",34,"[32, 33, 35]","What is the most common method a scientist uses to gather data in an experiment?
(A) calculator
(B) graphs
(C) observations
(D) computer
Answer: (","During an experiment, what is the primary way a scientist gathers data?
(A) calculator
(B) graphs
(C) observations
(D) computer
Answer: (","How does a scientist most often collect data while conducting an experiment?
(A) calculator
(B) graphs
(C) observations
(D) computer
Answer: (","In an experiment, what is the usual method for a scientist to collect data?
(A) calculator
(B) graphs
(C) observations
(D) computer
Answer: (","What is the typical approach a scientist takes to collect data during an experiment?
(A) calculator
(B) graphs
(C) observations
(D) computer
Answer: (","When conducting an experiment, how does a scientist most likely gather data?
(A) calculator
(B) graphs
(C) observations
(D) computer
Answer: (","What is the standard way for a scientist to collect data in the course of an experiment?
(A) calculator
(B) graphs
(C) observations
(D) computer
Answer: (","How do scientists generally collect data when performing an experiment?
(A) calculator
(B) graphs
(C) observations
(D) computer
Answer: (","What is the most probable method for a scientist to collect data during an experiment?
(A) calculator
(B) graphs
(C) observations
(D) computer
Answer: ("
Mercury_404899,Which must be present in order for something to be classified as an organism?,"{'text': array(['nucleus', 'organ', 'cell', 'organelle'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which must be present in order for something to be classified as an organism?
(A) nucleus
(B) organ
(C) cell
(D) organelle
Answer: (","Which is the most possible answer?
(A) nucleus
(B) organ
(C) cell
(D) organelle
Answer: (",34,"[32, 33, 35]","What is essential for something to be identified as an organism?
(A) nucleus
(B) organ
(C) cell
(D) organelle
Answer: (","What is required for something to be considered an organism?
(A) nucleus
(B) organ
(C) cell
(D) organelle
Answer: (","What is necessary for something to qualify as an organism?
(A) nucleus
(B) organ
(C) cell
(D) organelle
Answer: (","What must exist for something to be recognized as an organism?
(A) nucleus
(B) organ
(C) cell
(D) organelle
Answer: (","What is needed for something to be defined as an organism?
(A) nucleus
(B) organ
(C) cell
(D) organelle
Answer: (","What must be included for something to be termed an organism?
(A) nucleus
(B) organ
(C) cell
(D) organelle
Answer: (","What is indispensable for something to be labeled as an organism?
(A) nucleus
(B) organ
(C) cell
(D) organelle
Answer: (","What is a prerequisite for something to be acknowledged as an organism?
(A) nucleus
(B) organ
(C) cell
(D) organelle
Answer: (","What must be present for something to be deemed an organism?
(A) nucleus
(B) organ
(C) cell
(D) organelle
Answer: ("
Mercury_404107,"Which mineral is most likely to be found in all of the three major rock types known as metamorphic, igneous, and sedimentary?","{'text': array(['halite', 'quartz', 'gypsum', 'sulfur'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Which mineral is most likely to be found in all of the three major rock types known as metamorphic, igneous, and sedimentary?
(A) halite
(B) quartz
(C) gypsum
(D) sulfur
Answer: (","Which is the most possible answer?
(A) halite
(B) quartz
(C) gypsum
(D) sulfur
Answer: (",33,"[32, 34, 35]","What mineral is commonly present in metamorphic, igneous, and sedimentary rocks?
(A) halite
(B) quartz
(C) gypsum
(D) sulfur
Answer: (","Which mineral is typically found across the three main rock types: metamorphic, igneous, and sedimentary?
(A) halite
(B) quartz
(C) gypsum
(D) sulfur
Answer: (","In which mineral is it most probable to be found in metamorphic, igneous, and sedimentary rocks?
(A) halite
(B) quartz
(C) gypsum
(D) sulfur
Answer: (","Which mineral is most frequently encountered in all three major rock types: metamorphic, igneous, and sedimentary?
(A) halite
(B) quartz
(C) gypsum
(D) sulfur
Answer: (","What is the mineral that is likely to be present in metamorphic, igneous, and sedimentary rock types?
(A) halite
(B) quartz
(C) gypsum
(D) sulfur
Answer: (","Which mineral is generally found in the three primary rock types: metamorphic, igneous, and sedimentary?
(A) halite
(B) quartz
(C) gypsum
(D) sulfur
Answer: (","What mineral is most often found in the three major rock types: metamorphic, igneous, and sedimentary?
(A) halite
(B) quartz
(C) gypsum
(D) sulfur
Answer: (","Which mineral is most commonly found in all three types of rocks: metamorphic, igneous, and sedimentary?
(A) halite
(B) quartz
(C) gypsum
(D) sulfur
Answer: (","What mineral is most likely to occur in metamorphic, igneous, and sedimentary rocks?
(A) halite
(B) quartz
(C) gypsum
(D) sulfur
Answer: ("
NYSEDREGENTS_2008_4_10,A student rubs her hands together on a cold winter day. The heat that warms her hands is produced by,"{'text': array(['friction', 'gravity', 'light', 'magnetism'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"A student rubs her hands together on a cold winter day. The heat that warms her hands is produced by
(A) friction
(B) gravity
(C) light
(D) magnetism
Answer: (","Which is the most possible answer?
(A) friction
(B) gravity
(C) light
(D) magnetism
Answer: (",32,"[33, 34, 35]","When a student rubs her hands on a chilly winter day, what generates the heat that warms them?
(A) friction
(B) gravity
(C) light
(D) magnetism
Answer: (","On a cold winter day, what causes the heat that warms a student's hands when she rubs them together?
(A) friction
(B) gravity
(C) light
(D) magnetism
Answer: (","What is the source of the heat that warms a student's hands when she rubs them together on a cold day?
(A) friction
(B) gravity
(C) light
(D) magnetism
Answer: (","On a winter day, what produces the heat that warms a student's hands as she rubs them together?
(A) friction
(B) gravity
(C) light
(D) magnetism
Answer: (","What generates the warmth in a student's hands when she rubs them together on a cold winter day?
(A) friction
(B) gravity
(C) light
(D) magnetism
Answer: (","When a student rubs her hands on a cold day, what is responsible for the heat that warms them?
(A) friction
(B) gravity
(C) light
(D) magnetism
Answer: (","What causes the warmth in a student's hands when she rubs them together on a chilly winter day?
(A) friction
(B) gravity
(C) light
(D) magnetism
Answer: (","On a cold day, what is the source of the heat that warms a student's hands when she rubs them together?
(A) friction
(B) gravity
(C) light
(D) magnetism
Answer: (","What produces the heat that warms a student's hands when she rubs them together on a cold winter day?
(A) friction
(B) gravity
(C) light
(D) magnetism
Answer: ("
NYSEDREGENTS_2012_4_19,"When ocean waters become too warm, some whales travel to colder water. This movement is an example of","{'text': array(['nest building', 'hunting', 'migrating', 'hibernating'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"When ocean waters become too warm, some whales travel to colder water. This movement is an example of
(A) nest building
(B) hunting
(C) migrating
(D) hibernating
Answer: (","Which is the most possible answer?
(A) nest building
(B) hunting
(C) migrating
(D) hibernating
Answer: (",34,"[32, 33, 35]","What is it called when whales move to cooler waters due to warm ocean temperatures?
(A) nest building
(B) hunting
(C) migrating
(D) hibernating
Answer: (","When ocean temperatures rise, whales often relocate to colder areas. What is this behavior known as?
(A) nest building
(B) hunting
(C) migrating
(D) hibernating
Answer: (","The movement of whales to cooler waters in response to warm ocean temperatures is an example of what?
(A) nest building
(B) hunting
(C) migrating
(D) hibernating
Answer: (","How do whales respond to warm ocean waters by moving to colder regions?
(A) nest building
(B) hunting
(C) migrating
(D) hibernating
Answer: (","What term describes whales traveling to colder waters when ocean temperatures increase?
(A) nest building
(B) hunting
(C) migrating
(D) hibernating
Answer: (","When ocean waters heat up, whales shift to cooler areas. What is this movement called?
(A) nest building
(B) hunting
(C) migrating
(D) hibernating
Answer: (","What is the term for whales relocating to colder waters when the ocean becomes too warm?
(A) nest building
(B) hunting
(C) migrating
(D) hibernating
Answer: (","When ocean waters are too warm, whales move to cooler areas. What is this an example of?
(A) nest building
(B) hunting
(C) migrating
(D) hibernating
Answer: (","What behavior do whales exhibit by traveling to colder waters when ocean temperatures rise?
(A) nest building
(B) hunting
(C) migrating
(D) hibernating
Answer: ("
Mercury_405852,Students visit an aquarium and watch how an octopus behaves in its tank. Which behavior did the octopus most likely learn from its aquarium environment?,"{'text': array(['waiting to be fed at the aquarium door',
       'catching food using its arms', 'being more active at night',
       'hiding behind rocks'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Students visit an aquarium and watch how an octopus behaves in its tank. Which behavior did the octopus most likely learn from its aquarium environment?
(A) waiting to be fed at the aquarium door
(B) catching food using its arms
(C) being more active at night
(D) hiding behind rocks
Answer: (","Which is the most possible answer?
(A) waiting to be fed at the aquarium door
(B) catching food using its arms
(C) being more active at night
(D) hiding behind rocks
Answer: (",32,"[33, 34, 35]","When students observe an octopus in an aquarium, which behavior is it most likely to have learned from its surroundings there?
(A) waiting to be fed at the aquarium door
(B) catching food using its arms
(C) being more active at night
(D) hiding behind rocks
Answer: (","In an aquarium setting, which behavior is the octopus most likely to have acquired from its environment, as observed by students?
(A) waiting to be fed at the aquarium door
(B) catching food using its arms
(C) being more active at night
(D) hiding behind rocks
Answer: (","Which behavior is the octopus most likely to have picked up from its aquarium environment, according to students watching it?
(A) waiting to be fed at the aquarium door
(B) catching food using its arms
(C) being more active at night
(D) hiding behind rocks
Answer: (","Observing an octopus in an aquarium, which behavior is it most likely to have adapted to from its environment?
(A) waiting to be fed at the aquarium door
(B) catching food using its arms
(C) being more active at night
(D) hiding behind rocks
Answer: (","Which behavior is the octopus most likely to have learned from its aquarium environment, as seen by students?
(A) waiting to be fed at the aquarium door
(B) catching food using its arms
(C) being more active at night
(D) hiding behind rocks
Answer: (","Students watching an octopus in an aquarium would most likely notice which behavior learned from its environment?
(A) waiting to be fed at the aquarium door
(B) catching food using its arms
(C) being more active at night
(D) hiding behind rocks
Answer: (","In the aquarium, which behavior is the octopus most likely to have learned from its environment, as observed by students?
(A) waiting to be fed at the aquarium door
(B) catching food using its arms
(C) being more active at night
(D) hiding behind rocks
Answer: (","Which behavior is the octopus most likely to have developed due to its aquarium environment, as students observe it?
(A) waiting to be fed at the aquarium door
(B) catching food using its arms
(C) being more active at night
(D) hiding behind rocks
Answer: (","When students watch an octopus in an aquarium, which behavior is it most likely to have learned from its environment?
(A) waiting to be fed at the aquarium door
(B) catching food using its arms
(C) being more active at night
(D) hiding behind rocks
Answer: ("
NYSEDREGENTS_2012_4_18,The main function of a fish's fins is to help the fish,"{'text': array(['reproduce', 'see', 'breathe', 'move'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"The main function of a fish's fins is to help the fish
(A) reproduce
(B) see
(C) breathe
(D) move
Answer: (","Which is the most possible answer?
(A) reproduce
(B) see
(C) breathe
(D) move
Answer: (",35,"[32, 33, 34]","What is the primary role of a fish's fins?
(A) reproduce
(B) see
(C) breathe
(D) move
Answer: (","What is the main purpose of fins on a fish?
(A) reproduce
(B) see
(C) breathe
(D) move
Answer: (","What do a fish's fins primarily assist with?
(A) reproduce
(B) see
(C) breathe
(D) move
Answer: (","What is the chief function of a fish's fins?
(A) reproduce
(B) see
(C) breathe
(D) move
Answer: (","What is the main use of fins for a fish?
(A) reproduce
(B) see
(C) breathe
(D) move
Answer: (","What is the primary use of a fish's fins?
(A) reproduce
(B) see
(C) breathe
(D) move
Answer: (","What is the main role of fins in a fish?
(A) reproduce
(B) see
(C) breathe
(D) move
Answer: (","What is the principal function of a fish's fins?
(A) reproduce
(B) see
(C) breathe
(D) move
Answer: (","What do fins mainly help a fish to do?
(A) reproduce
(B) see
(C) breathe
(D) move
Answer: ("
Mercury_7166950,"Stars appear to be blue, white, yellow, and red, even without the aid of a telescope. What causes the different colors of the stars?","{'text': array(['the surface temperature', 'the distance from Earth',
       'the distance from the Sun', 'the gases that compose the star'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Stars appear to be blue, white, yellow, and red, even without the aid of a telescope. What causes the different colors of the stars?
(A) the surface temperature
(B) the distance from Earth
(C) the distance from the Sun
(D) the gases that compose the star
Answer: (","Which is the most possible answer?
(A) the surface temperature
(B) the distance from Earth
(C) the distance from the Sun
(D) the gases that compose the star
Answer: (",32,"[33, 34, 35]","What causes stars to display blue, white, yellow, and red colors, even when viewed without a telescope?
(A) the surface temperature
(B) the distance from Earth
(C) the distance from the Sun
(D) the gases that compose the star
Answer: (","Why do stars show different colors such as blue, white, yellow, and red, even to the naked eye?
(A) the surface temperature
(B) the distance from Earth
(C) the distance from the Sun
(D) the gases that compose the star
Answer: (","What is the reason behind stars appearing in various colors like blue, white, yellow, and red without using a telescope?
(A) the surface temperature
(B) the distance from Earth
(C) the distance from the Sun
(D) the gases that compose the star
Answer: (","How do stars exhibit different colors, including blue, white, yellow, and red, when seen without a telescope?
(A) the surface temperature
(B) the distance from Earth
(C) the distance from the Sun
(D) the gases that compose the star
Answer: (","What factor leads to stars appearing in colors like blue, white, yellow, and red, even without telescopic aid?
(A) the surface temperature
(B) the distance from Earth
(C) the distance from the Sun
(D) the gases that compose the star
Answer: (","Why do stars appear in a range of colors, such as blue, white, yellow, and red, to the unaided eye?
(A) the surface temperature
(B) the distance from Earth
(C) the distance from the Sun
(D) the gases that compose the star
Answer: (","What makes stars visible in different colors, including blue, white, yellow, and red, without the use of a telescope?
(A) the surface temperature
(B) the distance from Earth
(C) the distance from the Sun
(D) the gases that compose the star
Answer: (","How can stars be seen in various colors like blue, white, yellow, and red, even without a telescope?
(A) the surface temperature
(B) the distance from Earth
(C) the distance from the Sun
(D) the gases that compose the star
Answer: (","What causes the appearance of stars in colors such as blue, white, yellow, and red, even when not using a telescope?
(A) the surface temperature
(B) the distance from Earth
(C) the distance from the Sun
(D) the gases that compose the star
Answer: ("
Mercury_SC_400065,What keeps the planets in orbit around the Sun?,"{'text': array(['air resistance', 'friction', 'gravity', 'magnetism'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"What keeps the planets in orbit around the Sun?
(A) air resistance
(B) friction
(C) gravity
(D) magnetism
Answer: (","Which is the most possible answer?
(A) air resistance
(B) friction
(C) gravity
(D) magnetism
Answer: (",34,"[32, 33, 35]","What force maintains the planets' orbits around the Sun?
(A) air resistance
(B) friction
(C) gravity
(D) magnetism
Answer: (","What is responsible for keeping the planets in their orbits around the Sun?
(A) air resistance
(B) friction
(C) gravity
(D) magnetism
Answer: (","Which force ensures that the planets stay in orbit around the Sun?
(A) air resistance
(B) friction
(C) gravity
(D) magnetism
Answer: (","What causes the planets to remain in orbit around the Sun?
(A) air resistance
(B) friction
(C) gravity
(D) magnetism
Answer: (","What is the reason the planets continue to orbit the Sun?
(A) air resistance
(B) friction
(C) gravity
(D) magnetism
Answer: (","What keeps the planets revolving around the Sun?
(A) air resistance
(B) friction
(C) gravity
(D) magnetism
Answer: (","What holds the planets in their paths around the Sun?
(A) air resistance
(B) friction
(C) gravity
(D) magnetism
Answer: (","What is the force that keeps the planets circling the Sun?
(A) air resistance
(B) friction
(C) gravity
(D) magnetism
Answer: (","What maintains the planets' paths around the Sun?
(A) air resistance
(B) friction
(C) gravity
(D) magnetism
Answer: ("
